emp_id,hq_code,hq_name,brand,product_code,state,region,no_of_be,month_num,month_name,year,val_target_total,unit_target_total,val_target_per_be,unit_target_per_be
ADLA121,S0296,DIAMOND HARBOUR,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,8,NOV,2026,0.006480563753706566,3.4172510573608283,0.006480563753706566,3.4172510573608283
ADLA121,S0296,DIAMOND HARBOUR,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,9,DEC,2026,0.004869986690215587,2.5679813977532406,0.004869986690215587,2.5679813977532406
ADLA121,S0296,DIAMOND HARBOUR,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,10,JAN,2027,0.00466707057812327,2.4609821728468555,0.00466707057812327,2.4609821728468555
ADLA121,S0296,DIAMOND HARBOUR,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,11,FEB,2027,0.005067623721769978,2.6721969229329163,0.005067623721769978,2.6721969229329163
ADLA121,S0296,DIAMOND HARBOUR,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,12,MARCH,2027,0.00365249001766169,1.9259860483149303,0.00365249001766169,1.9259860483149303
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,1,APRIL,2026,0.0056179944591615875,23.61791928011766,0.0056179944591615875,23.61791928011766
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,2,MAY,2026,0.005149828254231456,21.649759340107856,0.005149828254231456,21.649759340107856
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,3,JUNE,2026,0.005149828254231456,21.649759340107856,0.005149828254231456,21.649759340107856
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,4,JULY,2026,0.00608616066409172,25.586079220127466,0.00608616066409172,25.586079220127466
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,5,AUG,2026,0.007022493073951985,29.522399100147076,0.007022493073951985,29.522399100147076
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,6,SEP,2026,0.004681662049301323,19.68159940009805,0.004681662049301323,19.68159940009805
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,7,OCT,2026,0.007022493073951985,29.522399100147076,0.007022493073951985,29.522399100147076
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,8,NOV,2026,0.007475948822142508,31.42871661892003,0.007475948822142508,31.42871661892003
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,9,DEC,2026,0.0056179944591615875,23.61791928011766,0.0056179944591615875,23.61791928011766
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,10,JAN,2027,0.005383911356696521,22.63383931011276,0.005383911356696521,22.63383931011276
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,11,FEB,2027,0.005845987638368523,24.576397353043777,0.005845987638368523,24.576397353043777
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 250,I0003,WB,WB-Direct,1.0,12,MARCH,2027,0.004213495844371191,17.713439460088246,0.004213495844371191,17.713439460088246
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,1,APRIL,2026,0.03476398791897377,125.76236648858563,0.03476398791897377,125.76236648858563
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,2,MAY,2026,0.03186698892572596,115.28216928120351,0.03186698892572596,115.28216928120351
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,3,JUNE,2026,0.03186698892572596,115.28216928120351,0.03186698892572596,115.28216928120351
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,4,JULY,2026,0.03766098691222158,136.24256369596776,0.03766098691222158,136.24256369596776
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,5,AUG,2026,0.043454984898717214,157.20295811073203,0.043454984898717214,157.20295811073203
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,6,SEP,2026,0.02896998993247814,104.80197207382136,0.02896998993247814,104.80197207382136
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,7,OCT,2026,0.043454984898717214,157.20295811073203,0.043454984898717214,157.20295811073203
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,8,NOV,2026,0.04626095600931121,167.35385242094165,0.04626095600931121,167.35385242094165
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,9,DEC,2026,0.03476398791897377,125.76236648858563,0.03476398791897377,125.76236648858563
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,10,JAN,2027,0.03331548842234986,120.52226788489456,0.03331548842234986,120.52226788489456
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,11,FEB,2027,0.036174803145861904,130.86613830052858,0.036174803145861904,130.86613830052858
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 325,I0005,WB,WB-Direct,1.0,12,MARCH,2027,0.026072990939230326,94.32177486643923,0.026072990939230326,94.32177486643923
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,1,APRIL,2026,0.004487012803945026,45.146878404067195,0.004487012803945026,45.146878404067195
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,2,MAY,2026,0.0041130950702829416,41.3846385370616,0.0041130950702829416,41.3846385370616
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,3,JUNE,2026,0.0041130950702829416,41.3846385370616,0.0041130950702829416,41.3846385370616
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,4,JULY,2026,0.004860930537607113,48.9091182710728,0.004860930537607113,48.9091182710728
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,5,AUG,2026,0.005608766004931283,56.433598005083994,0.005608766004931283,56.433598005083994
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,6,SEP,2026,0.0037391773366208555,37.62239867005599,0.0037391773366208555,37.62239867005599
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,7,OCT,2026,0.005608766004931283,56.433598005083994,0.005608766004931283,56.433598005083994
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,8,NOV,2026,0.005970934704623628,60.077622874456694,0.005970934704623628,60.077622874456694
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,9,DEC,2026,0.004487012803945026,45.146878404067195,0.004487012803945026,45.146878404067195
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,10,JAN,2027,0.0043000539371139835,43.26575847056439,0.0043000539371139835,43.26575847056439
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,11,FEB,2027,0.004669107735107762,46.9790589826412,0.004669107735107762,46.9790589826412
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 500,I0009,WB,WB-Direct,1.0,12,MARCH,2027,0.00336525960295877,33.860158803050396,0.00336525960295877,33.860158803050396
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,1,APRIL,2026,0.030542896358794706,138.63819886746282,0.030542896358794706,138.63819886746282
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,2,MAY,2026,0.027997654995561817,127.0850156285076,0.027997654995561817,127.0850156285076
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,3,JUNE,2026,0.027997654995561817,127.0850156285076,0.027997654995561817,127.0850156285076
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,4,JULY,2026,0.0330881377220276,150.19138210641808,0.0330881377220276,150.19138210641808
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,5,AUG,2026,0.038178620448493385,173.29774858432853,0.038178620448493385,173.29774858432853
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,6,SEP,2026,0.025452413632328922,115.53183238955235,0.025452413632328922,115.53183238955235
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,7,OCT,2026,0.038178620448493385,173.29774858432853,0.038178620448493385,173.29774858432853
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,8,NOV,2026,0.04064388666065512,184.48791415893362,0.04064388666065512,184.48791415893362
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,9,DEC,2026,0.030542896358794706,138.63819886746282,0.030542896358794706,138.63819886746282
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,10,JAN,2027,0.029270275677178256,132.8616072479852,0.029270275677178256,132.8616072479852
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,11,FEB,2027,0.03178240844689826,144.2645062533255,0.03178240844689826,144.2645062533255
ADLA121,S0296,DIAMOND HARBOUR,ARDEN 650,I0010,WB,WB-Direct,1.0,12,MARCH,2027,0.02290717226909603,103.97864915059712,0.02290717226909603,103.97864915059712
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,1,APRIL,2026,0.0019100718113437558,4.642767790961177,0.0019100718113437558,4.642767790961177
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,2,MAY,2026,0.0017508991603984432,4.255870475047747,0.0017508991603984432,4.255870475047747
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,3,JUNE,2026,0.0017508991603984432,4.255870475047747,0.0017508991603984432,4.255870475047747
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,4,JULY,2026,0.002069244462289069,5.029665106874609,0.002069244462289069,5.029665106874609
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,5,AUG,2026,0.002387589764179695,5.803459738701472,0.002387589764179695,5.803459738701472
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,6,SEP,2026,0.00159172650945313,3.868973159134314,0.00159172650945313,3.868973159134314
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,7,OCT,2026,0.002387589764179695,5.803459738701472,0.002387589764179695,5.803459738701472
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,8,NOV,2026,0.002541760981080427,6.178200183468545,0.002541760981080427,6.178200183468545
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,9,DEC,2026,0.0019100718113437558,4.642767790961177,0.0019100718113437558,4.642767790961177
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,10,JAN,2027,0.0018304854858710994,4.449319133004462,0.0018304854858710994,4.449319133004462
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,11,FEB,2027,0.0019875876131031627,4.8311836743650165,0.0019875876131031627,4.8311836743650165
ADLA121,S0296,DIAMOND HARBOUR,ARDEN A,I0165,WB,WB-Direct,1.0,12,MARCH,2027,0.001432553858507817,3.482075843220883,0.001432553858507817,3.482075843220883
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,1,APRIL,2026,0.002196480440167707,12.202669112042818,0.002196480440167707,12.202669112042818
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,2,MAY,2026,0.002013440403487065,11.185780019372583,0.002013440403487065,11.185780019372583
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,3,JUNE,2026,0.002013440403487065,11.185780019372583,0.002013440403487065,11.185780019372583
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,4,JULY,2026,0.0023795204768483494,13.219558204713053,0.0023795204768483494,13.219558204713053
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,5,AUG,2026,0.002745600550209634,15.253336390053521,0.002745600550209634,15.253336390053521
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,6,SEP,2026,0.0018304003668064227,10.168890926702348,0.0018304003668064227,10.168890926702348
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,7,OCT,2026,0.002745600550209634,15.253336390053521,0.002745600550209634,15.253336390053521
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,8,NOV,2026,0.0029228892051953743,16.238273362196523,0.0029228892051953743,16.238273362196523
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,9,DEC,2026,0.002196480440167707,12.202669112042818,0.002196480440167707,12.202669112042818
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,10,JAN,2027,0.002104960421827386,11.6942245657077,0.002104960421827386,11.6942245657077
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,11,FEB,2027,0.0022856194669609842,12.697885927561025,0.0022856194669609842,12.697885927561025
ADLA121,S0296,DIAMOND HARBOUR,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,12,MARCH,2027,0.0016473603301257805,9.152001834032113,0.0016473603301257805,9.152001834032113
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,1,APRIL,2026,0.07017215691942033,141.76708833739474,0.07017215691942033,141.76708833739474
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,2,MAY,2026,0.06432447717613532,129.95316430927855,0.06432447717613532,129.95316430927855
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,3,JUNE,2026,0.06432447717613532,129.95316430927855,0.06432447717613532,129.95316430927855
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,4,JULY,2026,0.07601983666270537,153.581012365511,0.07601983666270537,153.581012365511
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,5,AUG,2026,0.08771519614927542,177.20886042174342,0.08771519614927542,177.20886042174342
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,6,SEP,2026,0.05847679743285028,118.1392402811623,0.05847679743285028,118.1392402811623
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,7,OCT,2026,0.08771519614927542,177.20886042174342,0.08771519614927542,177.20886042174342
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,8,NOV,2026,0.09337913336910446,188.65157393421265,0.09337913336910446,188.65157393421265
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,9,DEC,2026,0.07017215691942033,141.76708833739474,0.07017215691942033,141.76708833739474
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,10,JAN,2027,0.06724831704777781,135.8601263233366,0.06724831704777781,135.8601263233366
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,11,FEB,2027,0.07301992995731939,147.52037439203727,0.07301992995731939,147.52037439203727
ADLA121,S0296,DIAMOND HARBOUR,ARDEN MF SUSPENSION,I0111,WB,WB-Direct,1.0,12,MARCH,2027,0.052629117689565255,106.32531625304607,0.052629117689565255,106.32531625304607
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,1,APRIL,2026,0.00048146438219821944,1.5473806105076027,0.00048146438219821944,1.5473806105076027
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,2,MAY,2026,0.0004413423503483679,1.4184322262986362,0.0004413423503483679,1.4184322262986362
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,3,JUNE,2026,0.0004413423503483679,1.4184322262986362,0.0004413423503483679,1.4184322262986362
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,4,JULY,2026,0.0005215864140480711,1.6763289947165698,0.0005215864140480711,1.6763289947165698
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,5,AUG,2026,0.0006018304777477743,1.9342257631345032,0.0006018304777477743,1.9342257631345032
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,6,SEP,2026,0.00040122031849851623,1.289483842089669,0.00040122031849851623,1.289483842089669
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,7,OCT,2026,0.0006018304777477743,1.9342257631345032,0.0006018304777477743,1.9342257631345032
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,8,NOV,2026,0.0006406918175450663,2.0591224033098925,0.0006406918175450663,2.0591224033098925
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,9,DEC,2026,0.00048146438219821944,1.5473806105076027,0.00048146438219821944,1.5473806105076027
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,10,JAN,2027,0.00046140336627329364,1.482906418403119,0.00046140336627329364,1.482906418403119
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,11,FEB,2027,0.0005010034892532765,1.6101774372751123,0.0005010034892532765,1.6101774372751123
ADLA121,S0296,DIAMOND HARBOUR,ARDEN SPAS,I0167,WB,WB-Direct,1.0,12,MARCH,2027,0.0003610982866486646,1.1605354578807021,0.0003610982866486646,1.1605354578807021
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,1,APRIL,2026,0.21607423806249612,336.70032990359203,0.21607423806249612,336.70032990359203
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,2,MAY,2026,0.19806805155728813,308.64196907829273,0.19806805155728813,308.64196907829273
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,3,JUNE,2026,0.19806805155728813,308.64196907829273,0.19806805155728813,308.64196907829273
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,4,JULY,2026,0.23408042456770414,364.75869072889134,0.23408042456770414,364.75869072889134
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,5,AUG,2026,0.27009279757812016,420.87541237949,0.27009279757812016,420.87541237949
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,6,SEP,2026,0.1800618650520801,280.5836082529934,0.1800618650520801,280.5836082529934
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,7,OCT,2026,0.27009279757812016,420.87541237949,0.27009279757812016,420.87541237949
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,8,NOV,2026,0.28753320375821967,448.05213907836526,0.28753320375821967,448.05213907836526
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,9,DEC,2026,0.21607423806249612,336.70032990359203,0.21607423806249612,336.70032990359203
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,10,JAN,2027,0.2070711448098921,322.67114949094235,0.2070711448098921,322.67114949094235
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,11,FEB,2027,0.22484310617703263,350.364526123928,0.22484310617703263,350.364526123928
ADLA121,S0296,DIAMOND HARBOUR,COLDAID +,I0196,WB,WB-Direct,1.0,12,MARCH,2027,0.1620556785468721,252.52524742769404,0.1620556785468721,252.52524742769404
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,1,APRIL,2026,0.0009750001953869439,1.547707798202665,0.0009750001953869439,1.547707798202665
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,2,MAY,2026,0.0008937501791046986,1.418732148352443,0.0008937501791046986,1.418732148352443
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,3,JUNE,2026,0.0008937501791046986,1.418732148352443,0.0008937501791046986,1.418732148352443
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,4,JULY,2026,0.0010562502116691892,1.6766834480528872,0.0010562502116691892,1.6766834480528872
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,5,AUG,2026,0.00121875024423368,1.9346347477533312,0.00121875024423368,1.9346347477533312
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,6,SEP,2026,0.0008125001628224533,1.289756498502221,0.0008125001628224533,1.289756498502221
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,7,OCT,2026,0.00121875024423368,1.9346347477533312,0.00121875024423368,1.9346347477533312
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,8,NOV,2026,0.0012974472679311855,2.0595577968442407,0.0012974472679311855,2.0595577968442407
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,9,DEC,2026,0.0009750001953869439,1.547707798202665,0.0009750001953869439,1.547707798202665
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,10,JAN,2027,0.0009343751872458213,1.483219973277554,0.0009343751872458213,1.483219973277554
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,11,FEB,2027,0.0010145683003200392,1.6105179031183352,0.0010145683003200392,1.6105179031183352
ADLA121,S0296,DIAMOND HARBOUR,COLDAID SUSPENSION,I0053,WB,WB-Direct,1.0,12,MARCH,2027,0.0007312501465402079,1.1607808486519986,0.0007312501465402079,1.1607808486519986
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,1,APRIL,2026,0.11678868054693797,124.43442964185193,0.11678868054693797,124.43442964185193
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,2,MAY,2026,0.10705629050135983,114.0648938383643,0.10705629050135983,114.0648938383643
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,3,JUNE,2026,0.10705629050135983,114.0648938383643,0.10705629050135983,114.0648938383643
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,4,JULY,2026,0.12652107059251616,134.8039654453396,0.12652107059251616,134.8039654453396
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,5,AUG,2026,0.14598585068367248,155.54303705231493,0.14598585068367248,155.54303705231493
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,6,SEP,2026,0.09732390045578165,103.69535803487662,0.09732390045578165,103.69535803487662
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,7,OCT,2026,0.14598585068367248,155.54303705231493,0.14598585068367248,155.54303705231493
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,8,NOV,2026,0.15541243501061736,165.58674709939243,0.15541243501061736,165.58674709939243
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,9,DEC,2026,0.11678868054693797,124.43442964185193,0.11678868054693797,124.43442964185193
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,10,JAN,2027,0.1119224855241489,119.2496617401081,0.1119224855241489,119.2496617401081
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,11,FEB,2027,0.12152827628111629,129.48431023947032,0.12152827628111629,129.48431023947032
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-F,I0021,WB,WB-Direct,1.0,12,MARCH,2027,0.0875915104102035,93.32582223138897,0.0875915104102035,93.32582223138897
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,1,APRIL,2026,0.013137322870773037,21.511134150682366,0.013137322870773037,21.511134150682366
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,2,MAY,2026,0.012042545964875286,19.718539638125506,0.012042545964875286,19.718539638125506
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,3,JUNE,2026,0.012042545964875286,19.718539638125506,0.012042545964875286,19.718539638125506
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,4,JULY,2026,0.01423209977667079,23.303728663239234,0.01423209977667079,23.303728663239234
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,5,AUG,2026,0.016421653588466298,26.88891768835296,0.016421653588466298,26.88891768835296
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,6,SEP,2026,0.01094776905897753,17.92594512556864,0.01094776905897753,17.92594512556864
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,7,OCT,2026,0.016421653588466298,26.88891768835296,0.016421653588466298,26.88891768835296
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,8,NOV,2026,0.017482031026516655,28.625186298375784,0.017482031026516655,28.625186298375784
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,9,DEC,2026,0.013137322870773037,21.511134150682366,0.013137322870773037,21.511134150682366
ADLA121,S0296,DIAMOND HARBOUR,CONIDERM-MX,I0036,WB,WB-Direct,1.0,10,JAN,2027,0.01258993441782416,20.614836894403933,0.01258993441782416,20.614836894403933
