period_year,period_month,bill_date,distributor_code,stockist_code,stockist_name,hq_code,hq_name,mr_emp_id,mr_name,raw_product_code,raw_product_name,brand,canonical_product_code,quantity,amount
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0023,,LORAMYL,I0023,158.0,2630.25
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0023,,LORAMYL,I0023,158.0,2630.25
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0071,,SERVIL-D,I0071,83.0,6776.12
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0071,,SERVIL-D,I0071,83.0,6776.12
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0274,,MV 30 TAB,I0274,5.0,296.55
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0274,,MV 30 TAB,I0274,5.0,296.55
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0037,,SERVIL JUNIOR,I0037,208.0,13072.5
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0037,,SERVIL JUNIOR,I0037,208.0,13072.5
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0196,,COLDAID +,I0196,180.0,11552.4
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0196,,COLDAID +,I0196,180.0,11552.4
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0009,,ARDEN 500,I0009,50.0,497.0
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0009,,ARDEN 500,I0009,50.0,497.0
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0010,,ARDEN 650,I0010,125.0,2753.75
2025,12,2025-12-11,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0010,,ARDEN 650,I0010,125.0,2753.75
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0274,,MV 30 TAB,I0274,9.0,593.1
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0274,,MV 30 TAB,I0274,9.0,593.1
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0274,,MV 30 TAB,I0274,9.0,593.1
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0036,,CONIDERM-MX,I0036,8.0,508.92
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0036,,CONIDERM-MX,I0036,8.0,508.92
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0036,,CONIDERM-MX,I0036,8.0,508.92
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0329,PATRA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0111,,ARDEN MF SUSPENSION,I0111,17.0,825.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0111,,ARDEN MF SUSPENSION,I0111,17.0,825.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0111,,ARDEN MF SUSPENSION,I0111,17.0,825.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0196,,COLDAID +,I0196,70.0,4492.6
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0196,,COLDAID +,I0196,70.0,4492.6
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0196,,COLDAID +,I0196,70.0,4492.6
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0037,,SERVIL JUNIOR,I0037,138.0,8715.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0010,,ARDEN 650,I0010,42.0,917.92
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0010,,ARDEN 650,I0010,42.0,917.92
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0010,,ARDEN 650,I0010,42.0,917.92
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,10.0,617.1
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,10.0,617.1
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,10.0,617.1
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0006,,ARDEN JUNIOR,I0006,29.0,528.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0006,,ARDEN JUNIOR,I0006,29.0,528.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0006,,ARDEN JUNIOR,I0006,29.0,528.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0023,,LORAMYL,I0023,70.0,1169.0
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0005,,ARDEN 325,I0005,29.0,810.77
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA108,,I0021,,CONIDERM-F,I0021,33.0,3128.67
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA110,,I0021,,CONIDERM-F,I0021,33.0,3128.67
2025,12,2025-12-11,28.0,C0733,NEW KAMALA MEDICINE DISTRIBUTORS,S0264,HOWRAH POOL,ADLA109,,I0021,,CONIDERM-F,I0021,33.0,3128.67
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0036,,CONIDERM-MX,I0036,20.0,1221.4
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0021,,CONIDERM-F,I0021,125.0,11732.5
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0196,,COLDAID +,I0196,500.0,32090.0
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0023,,LORAMYL,I0023,210.0,3507.0
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0197,,ORT+,I0197,25.0,2121.5
2025,12,2025-12-11,28.0,C0888,DURGA SANKAR ASSOCIATES,S0011,ARAMBAGH,ADLA112,,I0272,,MV 30 SYRUP,I0272,27.0,2503.98
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0036,,CONIDERM-MX,I0036,20.0,1221.4
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0037,,SERVIL JUNIOR,I0037,415.0,26145.0
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0274,,MV 30 TAB,I0274,100.0,6590.0
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0196,,COLDAID +,I0196,500.0,32090.0
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0009,,ARDEN 500,I0009,500.0,4970.0
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0005,,ARDEN 325,I0005,132.0,3648.48
2025,12,2025-12-11,28.0,C0261,DAMODAR MEDICAL AGENCY,S0011,ARAMBAGH,ADLA112,,I0023,,LORAMYL,I0023,210.0,3507.0
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0167,,ARDEN SPAS,I0167,33.0,1037.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0167,,ARDEN SPAS,I0167,33.0,1037.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0167,,ARDEN SPAS,I0167,33.0,1037.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0272,,MV 30 SYRUP,I0272,33.0,3091.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0272,,MV 30 SYRUP,I0272,33.0,3091.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0272,,MV 30 SYRUP,I0272,33.0,3091.33
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0044,,SERVIL LS- BABY DROPS,I0044,15.0,752.25
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0044,,SERVIL LS- BABY DROPS,I0044,15.0,752.25
2025,12,2025-12-12,28.0,C0846,ADI INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0044,,SERVIL LS- BABY DROPS,I0044,15.0,752.25
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0037,,SERVIL JUNIOR,I0037,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0037,,SERVIL JUNIOR,I0037,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0037,,SERVIL JUNIOR,I0037,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0018,,SERVIL-LS JUNIOR,I0018,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0018,,SERVIL-LS JUNIOR,I0018,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0018,,SERVIL-LS JUNIOR,I0018,333.0,21000.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA126,,I0108,,SERVIL-LS SYRUP,I0108,55.0,4731.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA127,,I0108,,SERVIL-LS SYRUP,I0108,55.0,4731.0
2025,12,2025-12-13,28.0,C0861,INTERNATIONAL DRUG AGENCY,S0236,BURDWAN POOL,ADLA125,,I0108,,SERVIL-LS SYRUP,I0108,55.0,4731.0
2025,12,2025-12-13,28.0,C0303,RAKSHAKALI DISTRIBUTORS,S0173,RAMPURHAT,ADLA123,,I0044,,SERVIL LS- BABY DROPS,I0044,36.0,1805.4
2025,12,2025-12-13,28.0,C0303,RAKSHAKALI DISTRIBUTORS,S0173,RAMPURHAT,ADLA123,,I0165,,ARDEN A,I0165,500.0,20570.0
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0111,,ARDEN MF SUSPENSION,I0111,10.0,495.0
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0111,,ARDEN MF SUSPENSION,I0111,10.0,495.0
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0196,,COLDAID +,I0196,105.0,6738.9
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0196,,COLDAID +,I0196,105.0,6738.9
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0023,,LORAMYL,I0023,11.0,175.35
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0023,,LORAMYL,I0023,11.0,175.35
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0018,,SERVIL-LS JUNIOR,I0018,83.0,5229.0
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0018,,SERVIL-LS JUNIOR,I0018,83.0,5229.0
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,5.0,337.5
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,5.0,337.5
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA113,,I0272,,MV 30 SYRUP,I0272,14.0,1251.99
2025,12,2025-12-15,28.0,C0323,LILA PHARMA AGENCY,S0279,CAS POOL,ADLA111,,I0272,,MV 30 SYRUP,I0272,14.0,1251.99
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0003,,ARDEN 250,I0003,11.0,261.69
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0003,,ARDEN 250,I0003,11.0,261.69
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0196,,COLDAID +,I0196,105.0,6738.9
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0196,,COLDAID +,I0196,105.0,6738.9
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0036,,CONIDERM-MX,I0036,10.0,610.7
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0036,,CONIDERM-MX,I0036,10.0,610.7
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0044,,SERVIL LS- BABY DROPS,I0044,14.0,677.03
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0044,,SERVIL LS- BABY DROPS,I0044,14.0,677.03
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0018,,SERVIL-LS JUNIOR,I0018,83.0,5229.0
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0018,,SERVIL-LS JUNIOR,I0018,83.0,5229.0
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA113,,I0272,,MV 30 SYRUP,I0272,50.0,4637.0
2025,12,2025-12-16,28.0,C0704,ECONOMIC MEDICAL AGENCY,S0279,CAS POOL,ADLA111,,I0272,,MV 30 SYRUP,I0272,50.0,4637.0
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA105,,I0010,,ARDEN 650,I0010,32.0,693.95
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA102,,I0010,,ARDEN 650,I0010,32.0,693.95
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA105,,I0021,,CONIDERM-F,I0021,50.0,4693.0
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA102,,I0021,,CONIDERM-F,I0021,50.0,4693.0
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA105,,I0023,,LORAMYL,I0023,11.0,175.35
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA102,,I0023,,LORAMYL,I0023,11.0,175.35
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA105,,I0037,,SERVIL JUNIOR,I0037,44.0,2740.5
2025,12,2025-12-16,28.0,C0434,EMAMI FRANK ROSS LTD.,S0235,KOLKATA POOL,ADLA102,,I0037,,SERVIL JUNIOR,I0037,44.0,2740.5
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0003,,ARDEN 250,I0003,22.0,515.24
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0003,,ARDEN 250,I0003,22.0,515.24
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0003,,ARDEN 250,I0003,22.0,515.24
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0010,,ARDEN 650,I0010,83.0,1835.83
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0010,,ARDEN 650,I0010,83.0,1835.83
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0010,,ARDEN 650,I0010,83.0,1835.83
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0165,,ARDEN A,I0165,33.0,1371.33
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0165,,ARDEN A,I0165,33.0,1371.33
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0165,,ARDEN A,I0165,33.0,1371.33
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0196,,COLDAID +,I0196,35.0,2246.3
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0196,,COLDAID +,I0196,35.0,2246.3
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0196,,COLDAID +,I0196,35.0,2246.3
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0272,,MV 30 SYRUP,I0272,6.0,556.44
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0272,,MV 30 SYRUP,I0272,6.0,556.44
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0272,,MV 30 SYRUP,I0272,6.0,556.44
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0021,,CONIDERM-F,I0021,6.0,563.16
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0021,,CONIDERM-F,I0021,6.0,563.16
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0021,,CONIDERM-F,I0021,6.0,563.16
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0071,,SERVIL-D,I0071,3.0,272.13
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0108,,SERVIL-LS SYRUP,I0108,7.0,570.0
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0108,,SERVIL-LS SYRUP,I0108,7.0,570.0
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0108,,SERVIL-LS SYRUP,I0108,7.0,570.0
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA126,,I0036,,CONIDERM-MX,I0036,13.0,814.27
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA127,,I0036,,CONIDERM-MX,I0036,13.0,814.27
2025,12,2025-12-16,28.0,C0677,MAA PHARMA,S0119,KATWA,ADLA125,,I0036,,CONIDERM-MX,I0036,13.0,814.27
2025,12,2025-12-16,28.0,C0334,SARKAR AGENCY,S0165,RAIGANJ,ADLA104,,I0037,,SERVIL JUNIOR,I0037,720.0,45360.0
2025,12,2025-12-16,28.0,C0334,SARKAR AGENCY,S0165,RAIGANJ,ADLA104,,I0018,,SERVIL-LS JUNIOR,I0018,500.0,31500.0
2025,12,2025-12-16,28.0,C0334,SARKAR AGENCY,S0165,RAIGANJ,ADLA104,,I0003,,ARDEN 250,I0003,110.0,2616.9
2025,12,2025-12-16,28.0,C0334,SARKAR AGENCY,S0165,RAIGANJ,ADLA104,,I0005,,ARDEN 325,I0005,110.0,3040.4
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0010,,ARDEN 650,I0010,125.0,2753.75
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0010,,ARDEN 650,I0010,125.0,2753.75
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0196,,COLDAID +,I0196,180.0,11552.4
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0196,,COLDAID +,I0196,180.0,11552.4
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA105,,I0036,,CONIDERM-MX,I0036,25.0,1526.75
2025,12,2025-12-16,28.0,C0563,SASTASUNDAR HEALTHBUDDY LTD.,S0235,KOLKATA POOL,ADLA102,,I0036,,CONIDERM-MX,I0036,25.0,1526.75
